"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj.BH"
"ANGPTL1",53.9205222290307,-2.08158569255858,0.432054592413747,-4.81787655798182,1.45094086150216e-06,7.53608591018521e-06,7.53608591018521e-06
"LOC106991227",3013.77998686877,0.349439670195782,0.0725307706967627,4.81781272746601,1.45140497869381e-06,7.53608591018521e-06,7.53608591018521e-06
"LOC101108730",1399.70426149367,-0.472664400322993,0.098117252961024,-4.81734237413632,1.45482936261886e-06,7.55199507630437e-06,7.55199507630437e-06
"GABRB2",376.407811593724,-0.707961761235807,0.147015501747679,-4.81555858273282,1.46788690130102e-06,7.61788952542453e-06,7.61788952542453e-06
"ZNF326",1763.30305547561,0.3696392161638,0.0767627605481104,4.81534553375177,1.46945395432855e-06,7.62413396061133e-06,7.62413396061133e-06
"ZNF839",161.023227938449,-1.09511436807811,0.227491318013908,-4.81387323981814,1.48032726384915e-06,7.67864805475813e-06,7.67864805475813e-06
"LOC105616678",86.1921363583874,-1.63369695825525,0.339403169798677,-4.81344048502644,1.48353796445775e-06,7.69339806562155e-06,7.69339806562155e-06
"PTBP2",3301.8694244663,0.369923614521003,0.0768615923857186,4.81285389801184,1.48790066964213e-06,7.71411341737268e-06,7.71411341737268e-06
"ZNF664",12414.8464268577,-0.24070516415508,0.0500262695761955,-4.81157532221065,1.4974527865038e-06,7.76171669403254e-06,7.76171669403254e-06
"HBS1L",5023.0576560085,0.310702033554103,0.0645820090513922,4.81096884593442,1.50200430241164e-06,7.78338332377305e-06,7.78338332377305e-06
"LRRC51",494.749497674548,0.607634921694795,0.126313586337217,4.81052703287677,1.5053284161187e-06,7.7986804173507e-06,7.7986804173507e-06
"ITPRIPL2",287.369012969205,-0.789708296250661,0.16419523568128,-4.80956888288504,1.51256166595059e-06,7.83421707159186e-06,7.83421707159186e-06
"DDX52",1158.39525943713,0.524552060778534,0.109104083660648,4.80781326581757,1.52590193918695e-06,7.90135928776913e-06,7.90135928776913e-06
"RC3H1",9910.73435726392,-0.265659850674486,0.0552891932518723,-4.80491457822981,1.5481758916783e-06,8.0147168937773e-06,8.0147168937773e-06
"PCSK5",470.177960354213,-0.615809111437057,0.128163855917982,-4.80485786750315,1.54861476761843e-06,8.01500890842477e-06,8.01500890842477e-06
"GPD1",247.553314808181,0.804019237704009,0.167351251228058,4.80438139424684,1.55230685074897e-06,8.03213391710996e-06,8.03213391710996e-06
"LOC101106730",133.18005342526,-1.13499377685137,0.23624438647475,-4.80432061810146,1.55277839939977e-06,8.03259050551015e-06,8.03259050551015e-06
"LACC1",471.839012410441,-0.657095443656559,0.136773756647481,-4.8042509013637,1.55331948571205e-06,8.03340650113075e-06,8.03340650113075e-06
"BAHD1",1414.39360144454,-0.399672865302341,0.0832158287264897,-4.80284666293439,1.56425674977817e-06,8.08797543754043e-06,8.08797543754043e-06
"LOC106991030",7463.72409747716,-0.266175132824964,0.0554459331863606,-4.80062499679311,1.58171212575373e-06,8.17621097861253e-06,8.17621097861253e-06
"CIT",3947.02573830843,-0.289489615135165,0.0603114042627788,-4.79991501895478,1.58732971195998e-06,8.20322600341143e-06,8.20322600341143e-06
"LOC106990964",19.1178099272193,3.93388847609665,0.819652871879967,4.79945671034353,1.59096618657672e-06,8.21999196397971e-06,8.21999196397971e-06
"SNRNP27",270.420703046536,0.81213859427518,0.169238042129577,4.79879455030192,1.59623427833849e-06,8.24517760336734e-06,8.24517760336734e-06
"FADS3",8772.16739038226,-0.280211078573893,0.0583940078127794,-4.79862727477612,1.59756775964867e-06,8.25003202838776e-06,8.25003202838776e-06
"LOC101123219",304.850999669909,-0.744323359336029,0.155147430985671,-4.79752294064589,1.60639816139067e-06,8.2935895220751e-06,8.2935895220751e-06
"CTDNEP1",2363.5521671697,-0.356258475591168,0.0742639675966829,-4.79719151993006,1.60905738563467e-06,8.30527255501479e-06,8.30527255501479e-06
"DDX20",1545.31370796612,-0.391572129258887,0.0816380033929227,-4.79644421696909,1.6150690658541e-06,8.33424953066694e-06,8.33424953066694e-06
"LETM2",149.699764352332,1.03618847092919,0.216062516955383,4.79578080238303,1.62042399161448e-06,8.35982401976193e-06,8.35982401976193e-06
"GABRR2",105.693712505113,1.45301265931212,0.303049209606721,4.79464262981499,1.62965083188267e-06,8.40535634578714e-06,8.40535634578714e-06
"LOC101107658",501.115751135543,-0.660956098279903,0.137867215167805,-4.79414991791501,1.63366075053594e-06,8.42396522840335e-06,8.42396522840335e-06
"FZD2",81.8024939556671,-1.80271130511194,0.376033363493995,-4.7940195741188,1.63472313429415e-06,8.42736974225539e-06,8.42736974225539e-06
"SLC29A2",418.556094552126,-0.703373295511507,0.146729829408965,-4.79366259979126,1.63763610006405e-06,8.44031040652782e-06,8.44031040652782e-06
"TMTC4",2957.86045102786,-0.327277398879285,0.068276761362801,-4.7933937162051,1.63983352548648e-06,8.44955774774889e-06,8.44955774774889e-06
"HSPBP1",913.69134063101,0.452490711339957,0.0944003533840148,4.79331586291052,1.64047030302308e-06,8.45076098086324e-06,8.45076098086324e-06
"PAMR1",1867.43233374319,-0.35852861621966,0.0748120676922543,-4.79239014879922,1.64806014062509e-06,8.48754241975953e-06,8.48754241975953e-06
"JMJD4",579.62614848244,-0.559336535793292,0.116714548438227,-4.79234631224514,1.64842038788038e-06,8.48754241975953e-06,8.48754241975953e-06
"GPAA1",3134.20213803055,-0.338268810225553,0.0706186932961621,-4.79007461674369,1.66719304754937e-06,8.58209223887117e-06,8.58209223887117e-06
"ZNF19",874.954006033094,-0.555914898650192,0.116070038194013,-4.78947803670891,1.67215698381626e-06,8.60553088233142e-06,8.60553088233142e-06
"CDKN1A",843.865340106008,0.5362498204773,0.111997896186885,4.78803476435387,1.68422477697236e-06,8.66550808402476e-06,8.66550808402476e-06
"PRRC2A",5416.64713432534,-0.317362967977647,0.0662899077415637,-4.78750052292893,1.68871298054137e-06,8.68646765346708e-06,8.68646765346708e-06
"CDIP1",598.116686602117,-0.562363782352079,0.117466390691761,-4.78744412797832,1.68918742910034e-06,8.68677589306178e-06,8.68677589306178e-06
"N4BP3",79.6415780622642,1.63484563883734,0.34160424571725,4.78578840671237,1.70317418377221e-06,8.75655500371207e-06,8.75655500371207e-06
"PI4K2B",3526.28528173409,0.348928031049778,0.072936347083635,4.78400749422873,1.71834272708921e-06,8.83237434115317e-06,8.83237434115317e-06
"IDH3B",1570.76029280723,-0.391687927174078,0.0818756902951142,-4.7839343492833,1.71896849111631e-06,8.83342415395621e-06,8.83342415395621e-06
"PSMA8",116.389467254793,1.29652217179712,0.271020517625779,4.78385246679862,1.7196692656832e-06,8.83485882119566e-06,8.83485882119566e-06
"RAVER2",2149.10799893304,-0.403801511407921,0.0844317338136522,-4.78257988044097,1.73059579300235e-06,8.88881505837186e-06,8.88881505837186e-06
"NGRN",1089.77596275564,0.435613876198038,0.0911137170677968,4.78099116375531,1.74433030363352e-06,8.95716389192453e-06,8.95716389192453e-06
"CEP170",3486.84159705259,0.36194395784599,0.0757229787657952,4.77984310370901,1.75432045776232e-06,9.00625661755687e-06,9.00625661755687e-06
"SYNCRIP",16127.0683598038,0.221661371542352,0.0463822802690519,4.77900979116486,1.76160616670238e-06,9.04144472922241e-06,9.04144472922241e-06
"TRNAN-GUU",94.0686089219794,1.31843215105212,0.275886659698125,4.77889055054255,1.76265107074851e-06,9.04459251679867e-06,9.04459251679867e-06
"CBL",5794.18824763276,0.252190041792281,0.0527977974533224,4.77652580138854,1.78349678830006e-06,9.14931669415327e-06,9.14931669415327e-06
"LOC106990092",839.534428302294,0.442594885074626,0.0927159774631937,4.77366358188184,1.80904479672014e-06,9.27810640236593e-06,9.27810640236593e-06
"PNMA1",87.5376194642896,1.4595409006355,0.30575422114421,4.7735756359259,1.80983533937613e-06,9.27988974112214e-06,9.27988974112214e-06
"CAMK2D",12618.7211981455,0.223299337318714,0.0467820231694828,4.77318683952041,1.81333419402097e-06,9.29555561886093e-06,9.29555561886093e-06
"EPB42",210.117865060156,0.979800188892273,0.205284088447177,4.77289884619768,1.81593009150129e-06,9.30658620628543e-06,9.30658620628543e-06
"LOC106991351",446.05965740069,0.625540705374884,0.131088072577296,4.77191168560384,1.82485522722568e-06,9.35004062145266e-06,9.35004062145266e-06
"SEMA6C",141.594436859054,-1.12755744833557,0.236314988437956,-4.77141740263171,1.82933996962771e-06,9.37072803801472e-06,9.37072803801472e-06
"GAN",1274.88033702583,-0.524771863392206,0.110013723860872,-4.77005817979448,1.84172717899133e-06,9.4318755530162e-06,9.4318755530162e-06
"LOC101102375",36.5910539491916,2.12336026605705,0.44526454003292,4.76876120856169,1.85362217774988e-06,9.49047308989162e-06,9.49047308989162e-06
"LOC105615681",61.6171439369277,1.82276125746516,0.382279224168799,4.7681410399125,1.85933602555748e-06,9.51740247962446e-06,9.51740247962446e-06
"LOC105604063",81.3888344335476,-1.48695433329696,0.311888665553694,-4.76758054242588,1.86451465641005e-06,9.53964438118831e-06,9.53964438118831e-06
"TNFAIP8",680.669430808709,0.56820775810038,0.119181783158048,4.76757221652638,1.8645916866457e-06,9.53964438118831e-06,9.53964438118831e-06
"GFM1",3828.69204267823,-0.268011764820339,0.0562480565626744,-4.76481822126081,1.89023980773608e-06,9.66850510395834e-06,9.66850510395834e-06
"AUP1",2306.77835426439,-0.335120063932698,0.0703522496212544,-4.76345910382166,1.90302193419372e-06,9.73150992019608e-06,9.73150992019608e-06
"RPS25",9377.46505089138,0.220961698506154,0.0463959544252003,4.76252081121403,1.91189472962982e-06,9.77449767116919e-06,9.77449767116919e-06
"CCDC14",715.817880931203,-0.521489560425661,0.109508230239167,-4.76210380979333,1.91585077325291e-06,9.79233385470439e-06,9.79233385470439e-06
"LOC106990993",204.315189069065,-0.970333504446456,0.203782272115469,-4.76161883157645,1.92046159685366e-06,9.81350724790669e-06,9.81350724790669e-06
"ASXL1",4632.63399055809,0.291355085669761,0.0611998222117089,4.76071784427534,1.92905585094905e-06,9.85502057837357e-06,9.85502057837357e-06
"LOC101109608",2889.44557088707,-0.380539988895905,0.0799427077022257,-4.76015886668936,1.93440633437013e-06,9.87994617184022e-06,9.87994617184022e-06
"CLCN2",401.735358155443,0.65789425515972,0.138217754705793,4.75983896974811,1.93747477057797e-06,9.89320694255165e-06,9.89320694255165e-06
"CLDN20",192.885145089672,0.987845359268109,0.20758335300868,4.75878891515354,1.94757974435964e-06,9.94238273393438e-06,9.94238273393438e-06
"STEAP2",1057.80458949748,-0.463388333046017,0.0973928152317265,-4.75793139302399,1.95586946190789e-06,9.98226995707301e-06,9.98226995707301e-06
"BCL2L2",1862.8213826725,-0.373057934691682,0.0784413632549878,-4.75588285582174,1.97581022973104e-06,1.00815873324187e-05,1.00815873324187e-05
"ECHS1",2738.72611790455,-0.285854870505785,0.0601232224296505,-4.75448352490189,1.98954364027271e-06,1.0149190975062e-05,1.0149190975062e-05
"STX5",1169.47786805591,-0.399254575480761,0.0840023465083708,-4.75289789007233,2.00521631365863e-06,1.02245291359402e-05,1.02245291359402e-05
"SLC30A5",6091.28950638278,-0.27583706695926,0.0580356432012266,-4.75289066759976,2.00528797235704e-06,1.02245291359402e-05,1.02245291359402e-05
"DXO",324.596936579395,-0.736874643919701,0.155044588811299,-4.75266276346177,2.00755041673584e-06,1.02335749289993e-05,1.02335749289993e-05
"FRK",40.3308710021761,2.40816904800027,0.507040997021448,4.74945628094529,2.03964283150646e-06,1.03946389049244e-05,1.03946389049244e-05
"B3GALT6",180.018037470381,-1.01224166433508,0.213132092106686,-4.74936296232848,2.04058416074605e-06,1.03969077735459e-05,1.03969077735459e-05
"TMX3",15035.1246790083,0.202676342430856,0.0426901890009795,4.74760939629958,2.05835062969693e-06,1.04848798726127e-05,1.04848798726127e-05
"LOC105602948",12958.0600006738,-0.226370550462794,0.0476818541135325,-4.74751988301035,2.05926151893405e-06,1.0486970690348e-05,1.0486970690348e-05
"STK39",1619.29328687249,0.348449653558198,0.0733994900716882,4.74730346515858,2.06146539179631e-06,1.04956435253847e-05,1.04956435253847e-05
"LOC105609071",158.818564677206,1.0801251862712,0.227756517430184,4.74245566475303,2.11143046904702e-06,1.07474221300339e-05,1.07474221300339e-05
"LRIG2",2432.3284779293,-0.331172190289231,0.069878643394391,-4.73924756123433,2.14513294701657e-06,1.09163200674306e-05,1.09163200674306e-05
"TMED5",5837.40950728252,0.31013666318558,0.0654689234797313,4.7371584364236,2.1673572074501e-06,1.102673892676e-05,1.102673892676e-05
"CARHSP1",1985.21840463822,-0.336695723797634,0.0711033594524817,-4.73529980004175,2.18731525106534e-06,1.11246769115133e-05,1.11246769115133e-05
"YIPF3",3239.4646183285,-0.295508337820111,0.0624058449396405,-4.73526699471707,2.18766909488196e-06,1.11246769115133e-05,1.11246769115133e-05
"LOC101122932",624.68253929878,-0.529502890224272,0.111836564271488,-4.7346133500568,2.19473088770698e-06,1.11578797871876e-05,1.11578797871876e-05
"SNAI2",786.001351642796,-0.485294989227136,0.102502978137103,-4.73444770139294,2.19652398304218e-06,1.11615801621319e-05,1.11615801621319e-05
"CPNE8",928.913771967133,0.541873283960711,0.114453071932224,4.73445819157738,2.1964103883412e-06,1.11615801621319e-05,1.11615801621319e-05
"SUPT20H",4432.08300159941,-0.263692782385315,0.0556986343165838,-4.73427734128128,2.19836954573025e-06,1.11682502303814e-05,1.11682502303814e-05
"CLUAP1",467.267779953549,-0.59493345844648,0.125705813762441,-4.73274417976232,2.21504588988549e-06,1.12491024535969e-05,1.12491024535969e-05
"LOC105608588",435.473785833676,-0.649276026289115,0.137188896291785,-4.73271557567004,2.21535817073843e-06,1.12491024535969e-05,1.12491024535969e-05
"SLC38A4",128.456155004566,-1.199000278452,0.253369755514123,-4.73221547701719,2.22082475818702e-06,1.12741287869591e-05,1.12741287869591e-05
"LOC106991040",407.624232823022,-0.659601873060405,0.139429578296779,-4.73071697639671,2.23728256430883e-06,1.13549269599554e-05,1.13549269599554e-05
"DDB2",494.419045504179,-0.615042520388822,0.130044849067395,-4.72946467929751,2.25112612962167e-06,1.14224211071069e-05,1.14224211071069e-05
"LGR5",18.1095246760672,3.46649765902868,0.733062683244894,4.72878750788987,2.2586461733878e-06,1.14578042143584e-05,1.14578042143584e-05
"XK",2069.94331820591,-0.360516366726409,0.0762400405511404,-4.72870114076842,2.25960702004861e-06,1.14599043349803e-05,1.14599043349803e-05
"OLA1",4321.47318097279,0.296533143596335,0.0627113458472552,4.7285405789025,2.26139433712775e-06,1.14661939823008e-05,1.14661939823008e-05
"BRMS1L",3681.94529858862,-0.332640664707193,0.0703519537796671,-4.72823634364128,2.26478469870646e-06,1.14806067116818e-05,1.14806067116818e-05
"GK",1014.01005143563,-0.415663893752769,0.0879472576537569,-4.7262860132514,2.28663516480233e-06,1.15885674760816e-05,1.15885674760816e-05
"LOC101122274",824.844345403416,-0.501134135595589,0.10604208968994,-4.7258040374428,2.29206607783187e-06,1.16132825742371e-05,1.16132825742371e-05
"HNRNPH3",2299.3020139046,0.316528679029795,0.0669858803367901,4.72530445876593,2.29770841160343e-06,1.16374338817728e-05,1.16374338817728e-05
"KDM3A",2787.90557515085,-0.323061995810951,0.0683688044300382,-4.7252836802425,2.29794337673105e-06,1.16374338817728e-05,1.16374338817728e-05
"MEGF11",136.035480292529,1.16593039318614,0.246767963533278,4.72480453496513,2.30336799247013e-06,1.16620873762271e-05,1.16620873762271e-05
"TNFRSF1A",1335.29575735844,0.372954286398462,0.0789365050646043,4.72473776351289,2.30412491705928e-06,1.16631018748537e-05,1.16631018748537e-05
"MED23",5492.22356854443,-0.261192741316814,0.0552840066764701,-4.72456243711406,2.30611356313121e-06,1.16703491497169e-05,1.16703491497169e-05
"MMP23B",743.718575965002,-0.57621054066003,0.121981262669856,-4.7237627160784,2.31520534969727e-06,1.17135304945089e-05,1.17135304945089e-05
"STAC3",171.267181279883,1.22098802605569,0.258490153104416,4.7235378655313,2.317767799827e-06,1.17236644975077e-05,1.17236644975077e-05
"IFT140",958.243957587519,-0.52285910223478,0.110715967703301,-4.72252659739152,2.32932615434907e-06,1.17792854465586e-05,1.17792854465586e-05
"PDCD4",1028.88129360985,-0.510906735362162,0.108209552359039,-4.72145687902835,2.34161279608787e-06,1.18385615813794e-05,1.18385615813794e-05
"LIPG",137.015186828317,-1.25667095722817,0.266295360931949,-4.71908692975432,2.36905574628376e-06,1.19715293511267e-05,1.19715293511267e-05
"SGSM1",214.909681496398,-0.881717804878238,0.186838847464091,-4.71913532354505,2.36849229222074e-06,1.19715293511267e-05,1.19715293511267e-05
"TANGO2",231.389511555161,-0.899378883647067,0.190592360246113,-4.71886114682505,2.37168626230379e-06,1.19809401045439e-05,1.19809401045439e-05
"NPNT",450.888899205415,0.670224891685739,0.142032037469769,4.71882896018015,2.3720614856725e-06,1.19809401045439e-05,1.19809401045439e-05
"LOC106991726",14.6664732299374,4.59934143881856,0.974694335607376,4.71875260868578,2.37295179911284e-06,1.19825488920985e-05,1.19825488920985e-05
"TLR9",53.3137358503759,1.74043723595847,0.368883035022698,4.71812761964339,2.38025169316281e-06,1.20165151727102e-05,1.20165151727102e-05
"NPC1L1",50.8168455025646,1.80525516371016,0.382673044936901,4.71748712796803,2.38775502529131e-06,1.20514918858393e-05,1.20514918858393e-05
"ZWILCH",2062.49269560373,-0.340758349335236,0.0722461761362571,-4.71662816717887,2.39785336907141e-06,1.20995461599471e-05,1.20995461599471e-05
"PCCA",1562.46361445197,-0.383161878956639,0.081244866429802,-4.71613648706903,2.40365222900059e-06,1.21258873642119e-05,1.21258873642119e-05
"LOC105603540",116.427335771224,1.19621741888347,0.253668414200054,4.71567350099838,2.40912497843134e-06,1.21505711306876e-05,1.21505711306876e-05
"LOC105614406",31.5768930262321,-2.46327477757015,0.522368089397477,-4.71559198880506,2.41008973493251e-06,1.21525121475567e-05,1.21525121475567e-05
"LOC101123292",301.339304772467,-0.74315941883648,0.157741878707957,-4.71123727524738,2.46217364418115e-06,1.2412150802853e-05,1.2412150802853e-05
"MAGI3",3487.30288682011,-0.319801594360474,0.0678824291786362,-4.71111005056845,2.46371142438189e-06,1.24169159714639e-05,1.24169159714639e-05
"SCD",7312.38627573336,-0.851507774300289,0.180769722674207,-4.7104557207012,2.4716349654864e-06,1.24528618741994e-05,1.24528618741994e-05
"SLC9B2",842.091467803303,-0.474353688243406,0.100702992220435,-4.71042297536765,2.47203213383611e-06,1.24528618741994e-05,1.24528618741994e-05
"NEK7",10727.3872776917,-0.233138599330613,0.0495061827268732,-4.70928248733788,2.48590341008173e-06,1.25197288780756e-05,1.25197288780756e-05
"AMDHD2",294.065924744474,-0.820608533753107,0.174260173744122,-4.70909971063189,2.48813338151321e-06,1.25279488570377e-05,1.25279488570377e-05
"ABCF3",1568.8117698431,-0.375542587245219,0.0797617460845232,-4.70830449031617,2.49785785698161e-06,1.25738912445127e-05,1.25738912445127e-05
"LOC101111046",582.978858493591,0.568069218548333,0.120672976083489,4.7075098086195,2.50761218681751e-06,1.26199618124274e-05,1.26199618124274e-05
"SLC38A10",3217.9732627654,-0.280906505640207,0.0596774149770097,-4.70708233170663,2.51287437120484e-06,1.26406670462852e-05,1.26406670462852e-05
"LOC105607632",69.1945318298228,-1.52008474392156,0.322935986032576,-4.70707759329189,2.51293275982172e-06,1.26406670462852e-05,1.26406670462852e-05
"CCDC93",1584.74847137588,0.369337005221899,0.0784852871126629,4.70581199112807,2.52857472461802e-06,1.27162975591781e-05,1.27162975591781e-05
"GPR153",212.471596225835,-0.972925173081097,0.20677062791957,-4.70533548633197,2.53448817693559e-06,1.27429784634986e-05,1.27429784634986e-05
"KIF13A",2125.7817240121,-0.329341319538114,0.0699977718656019,-4.70502575668352,2.53833905613432e-06,1.27592787863638e-05,1.27592787863638e-05
"LOC101109851",151.07262297682,1.35683280961401,0.288391547669137,4.7048286282324,2.54079288490879e-06,1.27685505266543e-05,1.27685505266543e-05
"NSD1",1715.0171026225,-0.339776702497205,0.0722234258725104,-4.7045220908931,2.54461314482958e-06,1.27846830647443e-05,1.27846830647443e-05
"C4H7orf57",443.91228871238,-0.714417257191467,0.151859504192984,-4.70446193663046,2.54536347171705e-06,1.27853875631118e-05,1.27853875631118e-05
"SPTBN5",107.179803262804,1.37902230063025,0.293184070054821,4.70360582814883,2.55606508267759e-06,1.28360651503934e-05,1.28360651503934e-05
"INTS7",4028.44389423266,-0.262156399079574,0.0557410730142103,-4.70311002109237,2.56228255292332e-06,1.28642053615383e-05,1.28642053615383e-05
"ZMAT2",2549.86093443213,-0.334943380791847,0.07122390703625,-4.70268193264623,2.56766250048409e-06,1.28881282299748e-05,1.28881282299748e-05
"FARP1",8402.53123709331,0.247967566465423,0.0527378034595146,4.70189409112917,2.57759195107277e-06,1.29348699537071e-05,1.29348699537071e-05
"KBTBD3",1638.90392759658,0.443395858910587,0.0943112359632992,4.7014107532546,2.58370186279261e-06,1.29624266786406e-05,1.29624266786406e-05
"PC",434.524085315135,-0.65574531274285,0.139574802607611,-4.6981639987438,2.62510611820224e-06,1.31669994765549e-05,1.31669994765549e-05
"GPX8",2912.3135610008,0.325741702963237,0.0693390905737782,4.69780754647541,2.6296903805981e-06,1.31868369504221e-05,1.31868369504221e-05
"ZBTB24",815.86277447177,-0.503004218155644,0.107092395196237,-4.69691818204212,2.64116184699263e-06,1.324119322143e-05,1.324119322143e-05
"DCAF12",5561.8373541771,0.242690942969697,0.0516718521507642,4.69677266960727,2.64304330500294e-06,1.32474564696583e-05,1.32474564696583e-05
"PHLDB3",363.238610144403,0.684028411204306,0.145720770817212,4.69410371197071,2.67778163014256e-06,1.34183624680219e-05,1.34183624680219e-05
"LSM6",198.937625811477,0.900973456676403,0.191946393169519,4.69388062885195,2.68070497118231e-06,1.34297999942855e-05,1.34297999942855e-05
"RBBP8",1738.38823822787,0.340522606713804,0.0725480394476982,4.69375339852285,2.68237360283398e-06,1.34349477105614e-05,1.34349477105614e-05
"MTERF1",405.276500256692,-0.626228221104103,0.133424746106152,-4.69349381864949,2.68578109691738e-06,1.34488001593789e-05,1.34488001593789e-05
"LOC106991335",49.8426168319248,2.0352059465211,0.433731029940227,4.69232267472671,2.7012063732436e-06,1.35228095455549e-05,1.35228095455549e-05
"CAMSAP2",5563.30751263377,-0.241395091912987,0.0514453089210202,-4.69226634995197,2.70195037232479e-06,1.35233035592162e-05,1.35233035592162e-05
"ANKLE2",3227.58017340512,-0.288156010765396,0.0614210263943932,-4.69148804051408,2.71225128838667e-06,1.3571618433484e-05,1.3571618433484e-05
"LOC105602135",1622.70384527948,1.08260552430285,0.230817192655055,4.6903157942864,2.72783711217524e-06,1.36463486566589e-05,1.36463486566589e-05
"BPTF",4052.72008062559,0.260721352938384,0.055603002829657,4.68897972537777,2.74570587979551e-06,1.37324611973734e-05,1.37324611973734e-05
"LOC106990849",386.254112703176,0.702061728513536,0.149826702132624,4.68582514678914,2.78834243632679e-06,1.39423774983689e-05,1.39423774983689e-05
"NR1D1",472.485078720195,0.597915756275445,0.127624659791543,4.68495475131573,2.80021788076865e-06,1.39984174402166e-05,1.39984174402166e-05
"SLC30A6",4780.18568267473,-0.265236803652739,0.0566241148747953,-4.68416688259444,2.81100918798672e-06,1.40490122927378e-05,1.40490122927378e-05
"WASF1",2324.13726916076,0.360971495613833,0.07706848150139,4.68377589102132,2.8163793393295e-06,1.40724953349998e-05,1.40724953349998e-05
"SPNS1",1490.43906673049,-0.40702236142568,0.0869238070299755,-4.68251880966648,2.83371175835474e-06,1.41557243404248e-05,1.41557243404248e-05
"C25H10orf35",380.77852346597,-0.646001190457973,0.137964183097995,-4.68238332552675,2.83558588830584e-06,1.41617106471252e-05,1.41617106471252e-05
"NUB1",1339.57927471357,0.455140910488586,0.0972361623238027,4.68077821678047,2.85787980174616e-06,1.42696519240869e-05,1.42696519240869e-05
"LOC101114745",558.696654058786,0.561908224796958,0.120053098821753,4.68049746580253,2.86179649120539e-06,1.42858044949262e-05,1.42858044949262e-05
"SPCS2",5057.5290267383,-0.252318227876956,0.0539281796948276,-4.67878258277566,2.88583245644006e-06,1.44023588847721e-05,1.44023588847721e-05
"TEX15",1392.59718180809,-0.434300697971153,0.0928293878611823,-4.6784828380061,2.89005354619126e-06,1.441999097952e-05,1.441999097952e-05
"LOC106991732",212.550526509699,0.848887546428726,0.181450195564342,4.67835013232438,2.89192423609266e-06,1.44258900955862e-05,1.44258900955862e-05
"PARD3",6598.78740483804,0.245371985695241,0.0524495372773889,4.67824881652524,2.89335321953509e-06,1.44295835479717e-05,1.44295835479717e-05
"FAM227A",122.049357975929,-1.19688137508237,0.255897392002369,-4.67719254861061,2.90829149353292e-06,1.45006320576912e-05,1.45006320576912e-05
"GKAP1",283.290551278987,0.731399872351392,0.156392862723905,4.67668319137172,2.9155214993957e-06,1.45332227738668e-05,1.45332227738668e-05
"RPS18",2131.11208062196,0.437896772043174,0.0936627634753099,4.67524932849762,2.93596700070708e-06,1.46316586127985e-05,1.46316586127985e-05
"LOC101105135",27.9929008834244,2.45986277319775,0.526359469039868,4.67335142214651,2.96324094140806e-06,1.4764069702365e-05,1.4764069702365e-05
"LOC106991887",32.5901276742281,2.42085712768475,0.518072575312658,4.67281466544287,2.970998413621e-06,1.47956850655517e-05,1.47956850655517e-05
"USF3",2235.08281374934,0.322812450061649,0.0690827564703394,4.67283684895012,2.97067742103593e-06,1.47956850655517e-05,1.47956850655517e-05
"HDAC2",4291.07867044161,0.247661654740234,0.0530033845573615,4.67256302231434,2.97464198880363e-06,1.4810310647985e-05,1.4810310647985e-05
"LOC105613453",278.380568865841,-0.777403836561917,0.166394921639619,-4.67204064223565,2.98221929232404e-06,1.48445100926229e-05,1.48445100926229e-05
"CAPS",32.8998467768424,2.29326942310226,0.490878093351845,4.67176974112497,2.98615609456202e-06,1.48605763755977e-05,1.48605763755977e-05
"DARS",6194.41028883511,0.263022514229788,0.0563119792594943,4.67080926098761,3.00015424525929e-06,1.49266933436975e-05,1.49266933436975e-05
"ADAMTS2",9604.81368983657,-0.266331582645728,0.057034515281701,-4.66965628322221,3.01704102821272e-06,1.50071473503977e-05,1.50071473503977e-05
"HNRNPL",13043.5159684364,-0.24607883694585,0.0527066852766925,-4.66883537930753,3.02911971240551e-06,1.50636527511082e-05,1.50636527511082e-05
"LOC105615488",22.0381480162395,2.99816500025187,0.642501077934928,4.66639684074666,3.06527427630986e-06,1.5239831016453e-05,1.5239831016453e-05
"BRD3",633.252021216963,-0.584939003830215,0.125355400592867,-4.66624494089408,3.06754003588814e-06,1.52474784136793e-05,1.52474784136793e-05
"AGPAT3",2286.35990619575,0.31996536429152,0.0686049407724912,4.66388223193129,3.10299005274312e-06,1.54200283484195e-05,1.54200283484195e-05
"TMED2",32169.0697851876,0.267499503762375,0.0573579251340922,4.66368863826595,3.10591208139933e-06,1.54308898951646e-05,1.54308898951646e-05
"MGAT1",2911.04453885609,0.285224920133432,0.0611619333986446,4.66343858482003,3.10969019893697e-06,1.54459985325724e-05,1.54459985325724e-05
"OGN",109.571286499844,-1.42873444344833,0.306402654219362,-4.66293102808912,3.11737255569134e-06,1.54804879803478e-05,1.54804879803478e-05
"SMARCD2",1281.74353144019,-0.408904927386605,0.0876953937319267,-4.66278683503689,3.11955837401804e-06,1.54876724202611e-05,1.54876724202611e-05
"PITPNB",5281.42668029263,0.255178548345784,0.054730423859399,4.66246249072236,3.12448047414508e-06,1.55084350583099e-05,1.55084350583099e-05
"ARHGEF9",309.087399546091,-0.773210080262992,0.165856983724127,-4.66190848827377,3.1329049943769e-06,1.55465680942842e-05,1.55465680942842e-05
"TEAD4",659.686114755974,0.511625575210909,0.109748757620878,4.6617892202324,3.13472150964399e-06,1.5551899610819e-05,1.5551899610819e-05
