"" "SRR21623193" "SRR21623194" "SRR21623195" "SRR21623196" "SRR21623197" "SRR21623198"
"LOC105602035" 0.0800923778713012 0.359048294074801 0.232115898771016 0.489014852379358 0.286305020255445 0.754321140763806
"LSAMP" 0.638107416268924 1.04021420054814 0.397370360727213 1.28392595973816 0.760344332364104 0.979651357393939
"GAP43" 0 0 0 0 0 0
"LOC105602013" 0 0 0 0 0 0.0261866847229088
"LOC101103522" 6.05377135951544 4.95881928348812 5.39829177416997 6.56788445712308 8.03466446293011 5.46862543188854
"LOC106990614" 0 0 0 0 0 0.0353555346553804
"LOC105602007" 10.3585434477977 14.7172926304919 11.3417210283885 11.165498241884 9.31724367101796 10.2997518669445
"ZBTB20" 24.2799136229297 33.5656180045398 25.9076468004871 32.5898994114019 29.0430496911662 32.6871691291276
"TIGIT" 0.448199068220195 0.901583740640366 1.06275822405393 0.741146268403318 1.11261838721418 1.0674301596102
"DRD3" 0.0701707931927639 0.152100047554152 0.105642666029521 0.153013312281731 0.0895851716139471 0.117200088711476
"QTRTD1" 35.9965911311284 33.5962162449178 30.816541980275 43.8002706484925 39.5927611315378 40.9650010328438
"CCDC191" 5.72802065466048 5.07695752328746 4.65465464638894 3.40602501489413 3.00148286445567 3.85497906415803
"ZDHHC23" 38.3066340982 36.3414627495962 34.6506895315853 14.1518001860674 14.3976700532447 15.8455832255877
"LOC105601979" 33.4350000901379 23.1495134497162 31.4232072544205 27.3821144850287 30.4631644416635 29.7230031250231
"GRAMD1C" 3.59619360311986 4.84886865991194 4.13862873748501 5.53416361956104 5.3366413702026 5.58878183097455
"ATP6V1A" 249.610761969722 246.398833110113 239.816774542976 213.939024670174 193.305498167439 197.352446169768
"NAA50" 342.00975129061 338.145465545387 314.898409363886 409.00820339882 386.115718016109 403.0730538409
"LOC105616910" 1.97225005028367 2.67098448365076 1.96509539038537 2.9557242644918 3.12984936594597 3.86637936204847
"USF3" 12.7899703205077 14.2840483159315 12.7998311559832 15.8390388237749 15.0638528564645 16.6560173883881
"SIDT1" 0.217536619182588 0.100020596206552 0.203779672167801 0.332049817173662 0.0864027650413755 0.125596327871018
"CFAP44" 4.26932354341398 5.04400812466026 4.66552609276117 2.72002775816055 3.16288783347657 2.94183390021528
"BOC" 1.24969078326048 1.365588955402 1.24002618255587 1.07763569762196 0.715533689711151 0.874957631811287
"C1H3orf17" 14.7497543975097 16.6200663273642 13.2270869234088 24.1260843742255 24.4650666907742 22.0618174494444
"GTPBP8" 29.6109364566252 26.4216501080878 25.041287384529 16.3198256843619 16.7480581287461 17.3682385017077
"LOC105616896" 44.6442918102623 41.9803807900581 44.528806728659 55.2150133402503 50.7543563961081 46.6802502578487
"LOC101122319" 0.213360842689942 0.176581128233509 0.247336613444526 0.260540700038183 0.584734979893293 0.443467488069168
"LOC101114747" 1.78612173523882 2.89848093882831 2.10376265741311 2.4590625834848 2.72641659698176 2.18378159775735
"CCDC80" 215.535099290003 223.484505656469 231.397603289282 231.387396257609 243.808433216121 241.956175005464
"SLC35A5" 93.0573315392181 86.8014998658027 86.3034717823723 89.7872198939698 88.3452833457494 85.2824773094945
"ATG3" 175.415558115371 158.098732106782 154.851948123321 207.197458221183 206.794853095351 194.614280543375
"BTLA" 1.70375971820194 0.977270032726028 1.22663985115962 3.11561089117195 3.75876435490729 4.62377308737521
"LOC105614192" 1.54111859842962 3.43740033474712 0.933002859489207 5.60566444151919 3.7508177072225 4.34475669088696
"CD200" 79.8414904137049 75.374372739387 71.664143082935 150.013787684305 132.49112990276 145.705261466156
"SLC9C1" 0.0599274433009883 0.0165323299514961 0 0.128063290370007 0.085688692603017 0.0311395854225664
"GCSAM" 0 0 0 0 0 0.118380739914335
"C1H3orf52" 0.0460603851868758 0.508271632265598 0.242704918076442 0.843683745994786 1.04279199187867 0.658184023099027
"TMPRSS7" 0.0453201289963724 0.12502574525819 0.0955217213286569 0.449650794089334 0.675021601885746 0.176619836068619
"TAGLN3" 10.5832592733229 11.4800967710759 10.9366570007061 15.997541799055 12.8554721266014 12.5469206081675
"ABHD10" 56.6139179717459 60.352130449898 56.975022459867 57.4096039175695 54.5321909864817 57.9583054411162
"LOC105612954" 2.02376454426861 2.70426979526809 2.03944706788919 2.06583032696298 1.6880081682641 1.4623694043791
"PHLDB2" 45.6744678019164 45.8382726945522 42.6536463846505 29.2739923860852 27.6773436073412 28.5096713066559
"PLCXD2" 2.34532252483034 2.81937251052025 2.17475885936694 4.54989962010891 4.51975228075238 4.28920861572939
"LOC105605181" 0 0.157335769313677 0 0.348217036736425 0 0.148175442993897
"ZBED2" 0.0242139747052771 0.0500997619639257 0.0765540807786016 0.0554406373337063 0.0144262219508558 0.01572762603036
"CD96" 0.500824316486799 0.27632725148332 0.448626929969814 0.344008197367879 0.656439359465803 0.162649413251812
"LOC105611809" 0 0.175364852459828 0 0 0 0.247732268499503
"LOC105611810" 0 0 0.0350538426894154 0 0 0.0864194916543701
"PVRL3" 44.0573166195474 49.2017483734624 45.1335366724944 53.5742386324771 49.461702622488 50.7367800538835
"LOC101113722" 0.186955964920579 0 0.39404908982724 0 0 0.242865827374896
"LOC105611811" 0 0.281182398974242 0 0 0 0
"LOC106990807" 0 0 0 0.0868590702621688 0 0
"LOC105605812" 0 0 0 0 0 0.362297099627936
"LOC101117206" 6.85195271788849 7.95901014219097 9.21623428520896 7.29369343821366 7.41252851065441 6.09019493939394
"LOC101116948" 0 0 0 0 0 0
"DPPA4" 0.112796765502082 0.0777937970495402 0 0.172173979275232 0.134404301175473 0.439587147548563
"LOC105605806" 0.598920878772119 0.826128818225205 1.63053793733086 0.22854953001137 0.594709297236606 0.972537937054342
"DPPA2" 0 0.0779670571765993 0 0.0862787201267868 0.0673518213017403 0.073427697251987
"LOC106990825" 14.2123924532624 11.0750078345073 14.3942550249438 10.9878303137466 13.3060258163718 11.5091907721805
"LOC101112945" 0 0 0 0 0 0
"MORC1" 0.955884565882015 1.99998864611069 1.17714453029644 1.04921934048385 1.15179310148258 0.96270143400923
"GUCA1C" 0 0.270325935693383 0 0 0.233520986598312 0.254587151089901
"LOC101116441" 0 0 0 0.239500125730617 0 0.101913558164273
"DZIP3" 10.8069656811528 12.7897243653121 10.7017849532429 8.54531045502014 8.47107165328102 9.13195296333063
"KIAA1524" 50.7412236963855 59.9918791852093 54.7699156847349 50.894287509698 48.8829429450088 50.7164014967306
"LOC105613641" 0 0 0 0 0 0
"MYH15" 27.0245491968438 24.6740463883335 25.2335449225716 28.7871924831304 27.8529741030793 27.8645197924533
"HHLA2" 4.60576516328588 4.55973950221653 4.93735263016278 4.98532808958739 4.28842710138203 4.88125038118113
"IFT57" 33.2071497032822 29.3162301095741 29.8954448755839 38.3646896262891 34.9179539916771 36.6193862808469
"LOC106990806" 0 0.0811761360516941 0.0620199002249831 0 0 0
"CD47" 685.599173714524 754.639931275926 687.614588124358 879.087627658973 849.33027285517 865.439624500302
"LOC105616835" 0.103272725281663 0 0 0.157636400150264 0.12305581999789 0.4024704301055
"LOC105612497" 2.27730259363626 4.11849513791683 3.19993004650336 1.19732154082228 1.56782684322336 1.21620571729537
"BBX" 56.6276718833545 58.2016297237311 55.2383508096135 59.486799523714 59.9612253342856 60.7343022402232
"LOC105616806" 0.0426542390554093 0 0.0899027965446183 0.0325539036444767 0.101650311813383 0.0277050723244892
"CCDC54" 0.041845461233254 0.115440094550018 0 0 0.149584341786388 0
"LOC106990824" 0 0.0788450645772367 0 0 0.272441151031364 0.297018342938218
"LOC105612547" 6.65827585118766 7.15649921750455 6.50046739581275 2.81579250603446 4.80833104716343 3.2201443517186
"LOC105612545" 0 0 0 0.345885226222565 0 0
"LOC105612546" 0.100661466486737 0.0694243107036055 0.106082625570744 0 0.419805204464789 0.653823223919528
"LOC105612549" 0.0442581314231604 0 0.163245840919165 0.084445003459242 0.112064621688541 0.143734217182091
"LOC101114658" 5.90215633441129 6.51296905531034 11.1003417128972 7.34588444671608 8.22294651198779 7.43130329934511
"LOC105616792" 7.84450232809937 10.4776820361828 9.50140534390781 10.9444858154676 6.85179968929509 7.60823909218666
"CBLB" 49.2815300423981 52.2797052983226 47.9173492681716 52.529506393285 51.9070065845925 51.6702262459498
"ALCAM" 89.9772892485693 92.4333195514547 86.4935540670799 84.9098818201222 88.2912826201369 83.0146871396046
"LOC105612470" 0.363372130476507 0.532548140876047 0.574412498728031 0.415990822409957 0.162367612158289 0.236019944992517
"ZPLD1" 2.48098654890398 2.35625442986588 2.10025323177752 1.05539338257654 1.16311414478775 0.951029886523332
"LOC105616785" 0.227538302823166 0.869144491174173 0.396579836136907 1.17553268608607 0.656958954883562 1.47792230641327
"LOC105616787" 0.273980779841706 0.457480567876557 0.349522662134404 1.02350582850404 0.721659458016034 0.580704612528641
"NFKBIZ" 48.3596672171413 47.8768600411537 45.1920414751053 132.986576714972 133.409338343685 145.830416326022
"LOC105611797" 1.77439827087492 2.29920226449383 0.821648704649041 0.656595683676733 1.76192079136279 2.2002640594989
"NXPE3" 23.0032508934032 21.4335768092996 20.1315786839965 17.3636102960047 14.3437895983145 17.2220192541033
"CEP97" 20.4116989352605 23.267015820704 22.6446949734049 16.442269194119 16.6222690247212 17.7016184779564
"LOC106990871" 6.36458384783947 8.342839449939 8.91536065734131 6.63754826645171 9.70348809888344 6.36785120280628
"RPL24" 485.527208145434 458.317316769407 555.661735315392 589.160442975498 585.863789065688 516.532652293129
"ZBTB11" 26.6226966350717 32.2245661451805 29.3505489906455 24.5555306282861 24.4313083748829 26.2867573595059
"LOC105616767" 25.998278877919 35.6170903564794 38.3950723779577 57.501309803244 49.1020591576597 47.7878710923873
"PCNP" 34.4315866132249 41.8991412874776 33.4848941927889 39.1738246283651 34.1380526957084 37.3297824210314
"TRMT10C" 46.6956346659114 40.3043520898111 37.1864385312789 17.9253501449378 20.5917116027883 23.1361656604507
"LOC101109587" 11.4082722112041 16.5723593714656 11.0933803619035 12.7868623044798 13.2981454338925 13.8892356065832
"SENP7" 30.4671690448685 33.2215503414406 29.6604576215768 45.4549809037255 41.8689555390295 44.0257590579902
"IMPG2" 6.1289440722609 6.8680932694717 5.32152074739234 16.346658590767 14.203413114235 15.5456808374006
"LOC101109067" 0.424757694359306 1.46473676453109 2.01434926985954 3.2417694842617 2.02449993402386 3.44864393997303
"LOC101111243" 9.32713600223611 10.1618794814379 8.68980559410631 8.87234753389013 9.10047764949773 9.65803985958892
"ABI3BP" 10.6834878887532 13.5799554170009 12.0414168009961 13.1628997841376 13.957369737453 11.7416859609479
"TFG" 97.9000905331614 101.529220401116 97.0736656846855 108.303976393262 105.160990040857 118.328298090121
"ADGRG7" 1.28437612540327 1.46453909425248 1.5881614126438 1.0455909672585 0.673381873298169 1.09006934361739
"TMEM45A" 27.9981276223975 32.0604739355681 29.474192927776 25.9335138124013 22.7001916869448 26.6285856759215
"LOC101110195" 0.877098594623217 1.20983664307813 1.37159394728328 0.863749059909192 0.606842162497955 1.02913379024747
"LNP1" 9.10795914341785 10.0436838589786 9.87346183936649 8.83840476230507 7.99516406013217 8.68413287813194
"TOMM70A" 98.9087487894196 103.273376995127 97.8732379617995 97.5347939049874 96.9461953327935 97.0697505793002
"NIT2" 41.4009959491422 40.5056119749759 33.9962327552227 24.9490432673237 26.0413427686862 23.512180966515
"TBC1D23" 170.247622009974 162.558408354386 150.732774830262 165.958091913209 162.650370454003 160.120483823594
"LOC101108533" 0.505185812151651 0.80135934258546 0.692110605894623 3.20014835826321 2.43793818255585 2.13285627698357
"LOC105610909" 0.37219830963107 0.12834906937596 0.882547159480167 0.994221878491259 2.10661186993638 1.87358408441871
"FILIP1L" 61.0510208094335 61.0876736961138 57.6632619069099 29.9978975236426 32.3376312957844 31.4194379366152
"CMSS1" 11.460932168444 12.3470006689258 11.8798007275821 13.5355563435164 16.8462251411532 15.3773995990412
"COL8A1" 244.587494604939 228.717435731488 226.899786674546 218.719202940826 223.821230338691 228.111489508776
"LOC101107320" 0 0.0898773008274533 0.206003198757566 0.0994586529831252 0.737584579621498 0.169289017027688
"DCBLD2" 1210.01054751056 1270.07099039964 1169.72991101621 1328.22994481379 1307.19765456777 1318.79570805646
"ST3GAL6" 63.7141684273057 69.6488483096428 65.6194831401408 71.2929258111291 66.4729195325506 68.8520209877709
"LOC105609869" 0 0.079052785861407 0.0402650838871267 0 0 0.0496334754477112
"CPOX" 34.2328418038111 34.8382837368889 31.0962111147914 36.1770616402188 33.8891117610481 35.7484296828451
"GPR15" 0.0254365043728074 0.0350861525154528 0 0.232959029838701 0.0606183267641822 0.165216918397104
"CLDND1" 118.172236358041 115.523788618567 109.68281651563 128.496361541683 125.689022271126 120.601911395522
"LOC101105868" 0.140605386359937 0.678810140459977 0.592710957828785 0.643863911417074 0.376964972133425 0.365307878849221
"LOC101108279" 0.328534268452667 0.151055916601049 0 0 0 0.284522425597775
"LOC101108018" 0 0 0 0 0 0
"LOC101107760" 0 0 0 0 0 0
"LOC101107496" 0 0 0 0.150882747174011 0 0.256818197204613
"LOC101105617" 0 0.138779816342093 0 0 0 0
"LOC101107253" 0 0 0 0 0 0
"LOC101105374" 0 0.241706849290861 0.123111999871226 0 0.0347997327554447 0
"LOC101106740" 0 0.191820321492017 0.0732769369096546 0 0 0
"LOC101106994" 0 0.0893325899133476 0 0 0 0.0841315114925478
"LOC101106489" 0 0 0 0 0 0.250953652263689
"LOC105609875" 0 0 0 0 0 0
"LOC101105974" 0 0 0 0 0 0
"LOC101105717" 0 0 0 0 0 0
"LOC105609872" 0 0 0 0 0 0
"LOC101105468" 0 0 0 0 0 0
"LOC101105212" 0 0 0 0 0 0
"LOC106990261" 0 0 0 0 0 0
"LOC101104712" 0 0 0 0 0 0
"LOC101104455" 0 0 0 0 0 0
"LOC101104202" 0 0 0 0 0 0.141802305660827
"LOC101105121" 0 0 0 0 0 0
"LOC101104875" 0.440899409128661 0 0 0 0 0
"LOC101104620" 0.227872253539561 0 0 0 0 0
"LOC101103944" 0 0 0 0 0.128004096357593 0
"LOC101104359" 0 0 0 0 0.261826560731441 0
"GABRR3" 0 0.290717303852953 0.444225582926349 0 0 0
"MINA" 22.4336986725256 23.1446623139098 23.6141573473206 33.0788142566094 29.8335764888977 31.465784680743
"CRYBG3" 2.19346866001422 2.81774894856065 2.7619439361835 2.79010828257591 2.42233845638894 2.93607163370676
"ARL6" 17.0237418160227 16.9764595101435 15.3684707840617 14.0399571908987 13.5266751773365 15.3787803415988
"LOC105609874" 0.926250811604692 1.78868949420476 2.73317625991486 2.31869337053141 2.16322251161984 2.16584908463708
"LOC101102605" 137.148658664022 156.678604667458 145.554135122142 168.538903645717 170.382037892566 157.507559498917
"LOC105605180" 3.86073797054766 3.19521360179456 3.81169142595697 4.59038711758626 4.55188305822458 3.06197612784027
"EPHA6" 0.222381355863909 0.281182398974242 0.273417413368627 0.339444866040984 0.220817581339769 0.120368879394459
"LOC101103209" 0.698512079944089 0.779977126381366 1.47226139295545 0.456949289688526 0.713417326029706 0.734565679062146
"NSUN3" 19.5590077923093 21.6687323269909 19.2279525320086 19.5505967120941 14.1965147018018 18.2265914700671
"LOC105610316" 0.976125855306483 2.2440518379675 2.74318789456656 1.48996712834336 1.93852357464624 1.90205977304666
"STX19" 1.10315416035697 1.00206163175395 0.850657258585442 0.821397197708503 0.545026718257285 0.83886230117934
"ARL13B" 7.88036475987874 8.32366342438868 8.32451434462477 8.85343583664685 9.6914011517703 7.55908118776973
"PROS1" 114.400820373216 112.706135237627 111.805035510999 98.1690619741067 100.286499961418 88.3172193917327
"EPHA3" 0.398259348965045 0.473943748178737 0.707742476798172 0.19071579242795 0.372196526332079 0.223175013370809
"LOC105616630" 5.63983827510412 7.29011054112043 6.42952634407843 2.97785184281062 3.55030229520117 4.51567510060368
"C1H3orf38" 92.096090042748 100.412544435661 87.4521014405807 117.100325206032 108.508499517611 108.415639833177
"ZNF654" 19.0005488450627 23.7268309579756 22.420210502377 16.3885768035629 13.9461819633492 15.8326542989525
"CGGBP1" 182.719210956496 189.907137466396 173.024938026982 160.56251910295 155.918163718578 153.300391592192
"LOC105611303" 0.939781800063129 0.740742563971207 0.620356733430464 0.882763840841476 0.922918649984173 1.63671308242903
"HTR1F" 0.0349336162945197 0 0.0736299572526468 0 0 0
"POU1F1" 1.56942611072873 1.76602680039233 1.67571058734405 1.38691814062229 2.95273891923334 1.26081748991756
"CHMP2B" 113.411255343997 107.32060688491 112.932337162471 128.475195430824 127.057200383605 124.248979204491
"VGLL3" 345.21541257127 371.685467288889 335.269721409641 265.935236349366 265.052731579068 277.728384906163
"LOC105616617" 120.043018871575 125.20457369777 109.622659032069 130.117671883835 130.019647911831 136.754423337241
"LOC101120974" 0.217148853372993 1.04834421692428 1.14421741056787 2.32020549611543 3.88119372378371 1.69252805473243
"LOC101123525" 0.269038221603907 0.123700384001036 0.378036494304225 0.1368874393531 0.10685854333739 0.116498360657746
"LOC106990816" 0 0 0 0 0 0.0461912939630714
"LOC106990815" 0 0 0 0 0 0.415031138519493
"LOC105616612" 6.61780240885751 7.18096588149602 6.2767858604489 7.50876089538008 6.99182740143594 6.50497278315017
"CADM2" 0 0.0156073155025827 0.011924245194839 0.0604489561655129 0.0539295011404038 0.0734931700092336
"LOC106990823" 0 0.159667998505328 0 0 0 0
"LOC105616605" 0.881990347105771 0.486633656608766 0.836541225884328 0.336569464265224 0.840756705876112 1.83320443808262
"LOC105616608" 0 0 0 0 0.857899794737061 5.61175081976888
"GBE1" 114.62134272592 112.609474744284 103.611835269442 129.623711801564 120.295869929212 120.800490178842
"LOC101119864" 0 0 0 0 0 0
"LOC106990814" 0 0.0526424190560798 0.0804393442767637 0 0.0454751394954608 0.223098740297203
"LOC105616591" 0.582475100543541 5.9110532676167 1.5346112606899 2.98481939481243 2.57791856352956 1.94571360390347
"LOC105611460" 18.7140088219364 17.68040842035 22.6936453095961 20.3478339143456 20.1606451763209 16.3180077499088
"ROBO1" 20.3563072896773 22.4629765709655 21.7183305720609 21.0698519921811 21.3685495853221 22.9287292687534
"LOC105616569" 0 0 0 1.03075331273421 0.536425148815635 0.292408302138733
"LOC101123264" 4.40508078292156 3.72857843846909 4.22028906856394 3.97324567558228 5.7261004051089 3.90166107291624
"LOC101123009" 0.710291795680498 0.715970898572194 1.03644666414732 0.875696503848733 1.26953470701267 1.20661703578992
"ROBO2" 0.103588866277423 0.157175222610295 0.25108566749247 0.300426025061885 0.26537992119851 0.343147110076174
"LIPI" 0.528459598916576 0.0364468596275826 0.27845998929749 0.161329080008026 0.881569075903675 0.583522762232605
"RBM11" 24.3809157731209 28.918998468416 22.7867758415898 25.50527581189 25.7329974144966 24.7438417680674
"LOC101122496" 0.493741325247529 0.761171426404999 0.285672437618413 0.56154397207829 0.56525173391554 0.490479651565724
"HSPA13" 98.5247730111531 93.9079837877277 91.240346011114 123.440848700244 110.478574811201 116.082680262578
"LOC105607346" 0 0.0855294616962939 0.104553459944389 0.132506238631073 0.0886615228863369 0.177209575728104
"LOC106990870" 0.0340661372321726 0.0469895418420041 0.107702343511506 0.155996558403734 0.0405919030395724 0.132761219058291
"SAMSN1" 0.0275936637542469 0.152246626462813 0.0290797303310943 0.0421192121086461 0.03287955179612 0.107536948299458
"LOC106990869" 0 0 0.0705701371293508 0.0511070518956824 0.0797914716740934 0.0869895410716153
"LOC105605735" 0 0 0 0 0 0
"LOC106990868" 0.331322091879485 0.365610534436481 0.139666224396992 0.202293187138001 1.18437210565854 0.172162068230508
"LOC106990867" 0.345766651743441 0.286162468710843 0.0728776075531987 0.475003144458236 0.782804342677312 0.539003314432842
"NRIP1" 38.391772406288 40.9581364857073 37.2615309048407 76.2772732829393 74.4186128046863 75.9307801661978
"LOC106990866" 13.2832529950588 11.9617852005666 12.1853336170848 12.3965265078167 13.5315516776663 14.6628390911114
"LOC105607350" 0.373087427239523 0.360235884904155 0.0393180183344711 0.17084518340431 0.111139168557447 0.218097261738537
"LOC101121485" 0.102819468891162 0 0 0 0 0
"USP25" 9.21839428688835 9.96663408921803 9.4407421218508 12.6172257834363 12.5567243694267 13.0335767296897
"LOC105616525" 0.133839273502801 0.553838502396199 0.14104723518536 0.0510733623426859 0.239216620417783 0
"MIR99A" 0.626648697233792 0 2.64158834291594 3.82608842833849 0 0.814050273238079
"MIRLET7C" 0.604268386618299 0 0 0.922360603260173 0.720023042011462 0
"LOC105607351" 0.0971510083416946 0.189185545628245 0.150563397725872 0.104676816942834 0.12938040700859 0.155899517538614
"LOC105607356" 0.980841439148543 1.60661102602311 0.710644690077931 1.87145629646992 1.02264142198729 5.25593328590672
"LOC101121232" 0.933957218357243 1.37228257995389 0.706096564061432 1.14667870197305 0.725783226347554 1.37151190035152
"CXADR" 566.362523243566 559.946476731137 530.45455188772 586.319358863358 548.996188083743 567.500778785787
"BTG3" 293.361683568595 302.873869279775 282.927403863806 350.261282119822 330.041999627695 324.739738632321
"C1H21orf91" 37.1109266965762 36.1545181363614 33.5623425495999 94.7728903693554 89.4260869683083 87.1935048088743
"CHODL" 0.0465888430251832 0 0.0981958034769121 0.142227243091059 0.166540437436336 0.181564218813082
"TMPRSS15" 0.0825789769131298 0 0 0.294114986289036 0.196795885669076 0.321823562467765
"LOC105605728" 8.90570843283555 10.4663566447454 8.58568170305725 4.87668233981775 4.8061962930175 4.46158473908454
"LOC101120465" 0.0173652221949836 0.0479058620216122 0.0366008648265808 0.0397596428363947 0.0413834659794477 0.0225583551598646
"LOC105605727" 0.593281688679785 0.272783444199686 0.208411028353433 0 0.0785479682194322 0.599437019384403
"LOC101120215" 0 0 0.0712279147057895 0 0.241605601314099 0
"NCAM2" 0 0.0167358473394493 0.0383593861197905 0.0185199690866152 0.0216858858117472 0.0630458440370832
"LOC101114740" 1.10184973536767 1.31720322066515 1.47084097675385 3.1394965830216 1.48797815338982 2.76729969875
"LOC101119438" 0 0 0 0 0 0
"LOC101119181" 0 0 0 0 0 0
"LOC101118920" 0 0 0 0 0 0
"LOC105605722" 0 0 0 0.0891067172787286 0.139118885633037 0.151668941074835
"LOC106990633" 2.04477548836714 1.32728753259879 2.78869101130107 18.9105780554669 17.3419767748922 15.5470098984889
"LOC106990865" 3.16971369497143 3.74758563526672 2.99956059499334 29.2271546807064 26.2328191058076 28.5712971856118
"MRPL39" 121.644308857553 116.612797913713 122.267803300681 128.682234443625 122.336625268863 122.148297841849
"JAM2" 127.153956509803 138.201488852243 130.408156082058 149.713971055616 142.888207281571 155.395862598849
"ATP5J" 131.536184087974 155.527620907522 162.420590301476 179.872507423442 195.900189857577 165.49875153026
"GABPA" 70.9170970460733 73.211563076238 64.7895210711992 83.7377881421264 80.4920950991378 82.701252709493
"LOC105616476" 1.41146754692445 1.64739805516673 0.343265223170361 1.57442515807833 3.36370122727922 2.96192409578176
"APP" 1332.77193241659 1351.80034333839 1272.90215275092 1337.78319589781 1335.95407175911 1357.27118482868
"LOC105613472" 0.576801641772013 0.723289435377956 0.442083999537586 1.04051423425631 1.18714542877096 0.817414117342368
"CYYR1" 11.9869061292902 13.2484574213146 12.0500463174127 16.8133853987189 16.6787991912984 17.9729830553927
"ADAMTS1" 68.3895016344781 70.1399912298196 68.3203026539264 75.9497233608391 81.6831560541612 83.4541044464205
"ADAMTS5" 8.25927226026146 8.13328716085015 8.0306158100512 8.12325286265233 8.60005515773657 8.61548022464782
"LOC105611820" 10.3169809196281 9.75780606800473 8.93295387028131 4.87344946271162 6.02730684600419 5.30237087200905
"LOC105610400" 0 0 0 0 0 0
"N6AMT1" 4.95731007620617 4.28113634718489 3.97500156696746 5.29681732419982 4.80259955155671 5.01185346568106
"LTN1" 83.3559544163378 84.1234786986937 79.2379747614826 88.4513116637771 82.3008268064077 84.4458152934345
"RWDD2B" 28.2653866604397 27.6478424255878 24.4439935393771 26.4323432971835 23.6154036220285 24.5418959136071
"USP16" 34.0939530817716 35.7303223386709 37.1260316462213 41.629283275794 38.5232449626759 35.4607420725991
"CCT8" 263.389498341285 250.422680291669 259.788423086339 303.463114424676 298.254198624018 299.962012192553
"LOC105610396" 0.549010805541109 0.275376272741735 0 0 0.951534875578569 0.389015174821737
"MAP3K7CL" 0.111190677931954 0 0.292947228609244 0.509167299061476 0.662452744019308 0.433327965820051
"LOC101117388" 0 0 0 0 0 0
"BACH1" 51.4222283733735 55.2938128610487 50.2374977626545 74.6687571208277 70.4673596827159 76.1345627148046
"GRIK1" 1.96036422077684 2.60136676518629 1.30755717291733 0.984813276714846 2.04021195380026 2.25649721303344
"CLDN17" 0 0.18232921183486 0 0.134510921308775 0.0525016801466691 0.0572379098370524
"CLDN8" 0 0 0 0 0 0
"LOC101116882" 0 0 0 0 0 0
"LOC101106558" 0 0 0 0 0 0
"LOC101106296" 0.0563670677134227 0.388753011352505 0.118805472391 0.0860391900875675 0.13432967357904 0
"LOC101116626" 0 0 0 0 0 0
"LOC101116371" 0 0 0 0 0 0.152281921783567
"LOC101115849" 0.247000216427918 0 0 0 0 0
"LOC101115597" 0 0 0 0 0 0.201645480526864
"LOC101106046" 0 0 0 0 0 0
"KRTAP6-1" 0 0 0 0 0 0
"LOC105605703" 0 0 0 0 0 0
"LOC101104027" 0 0 0 0 0 0
"LOC101103772" 0 0 0 0 0 0
"LOC101115092" 0 0.181855629466458 0 0 0 0
"TIAM1" 0.0390650675802492 0.0898081289694538 0.21956763035012 0.159011371316274 0.201709892733842 0.0676634911567823
"LOC106990864" 0 0 0 0 0 0
"LOC105616419" 0 0 0 0 0 0
"LOC105616415" 11.6865826538762 10.4371624794847 12.0889452732968 8.22050829430817 11.2300676048472 9.51467141643573
"SOD1" 283.503294957279 276.305133610934 292.58478388578 211.234888395713 220.430636681015 213.159465905777
"SCAF4" 23.3373411201543 25.0445700531327 23.0602261525577 35.6749726560233 36.422323502152 38.901491047329
"LOC106990181" 0.431070441409232 0.297301135221173 0.227142946683855 0 0.12841175271542 0
"LOC105609276" 0 0.367851579743885 0 0 0 0
"HUNK" 0.148696301038527 0.293008651787345 0.111931709445591 0.226971347443809 0.101246177909961 0.27594924516545
"MIS18A" 10.048270813286 13.0856640277218 12.4581458967215 6.0674411037167 6.5147936377631 7.60159434188781
"MRAP" 0.0815398304834331 0.281182398974242 0 0.373389352645082 0.0971597357894985 0.105924613867123
"LOC101102772" 5.64441606591184 5.79664818924333 6.64310152876569 4.77950494416635 4.81106305344022 4.33521415804792
"URB1" 10.5343740973201 11.2190181191078 11.0238544818472 8.69389639201599 9.65633579904995 9.59657577241804
"LOC101113300" 0 0.182447993080355 0.0348483152729954 0.504744564650518 0.236411474380311 0.257738392699483
"EVA1C" 0.162803599530803 0.44913026094175 0.228761927059364 0.386563103860999 0.387981054711807 0.18799165255106
"C1H21orf59" 7.22634509691729 7.71599710873012 6.37685316314121 8.63823137873164 7.15823936792184 10.8011764813605
"LOC105609269" 1.7965102820135 3.30405115558721 2.61450464220908 3.04689907144372 2.90517162231816 3.25985974586574
"SYNJ1" 20.3655033375933 23.8194405188807 20.7090983154172 18.7662535937383 19.5527577097614 18.8689235002356
"PAXBP1" 43.9885721546694 55.9248749724255 48.6406552636765 47.055743759665 45.5615092653092 48.8273816259127
"C1H21orf62" 0 0 0 0 0.065723374657933 0
"LOC105609268" 0 0 0 0 0 0
"OLIG2" 0 0 0 0 0 0
"LOC105609265" 0.100115472339126 0.690477488605386 0.105507226714098 0.305634282737099 0 0.520221476388831
"IFNAR2" 18.8827962066068 21.1169081430434 20.2949409487848 34.3450049923214 36.4311006706399 33.9863335718771
"IL10RB" 51.6834054149413 56.0565592244436 51.08415656393 29.2723445471958 32.1208993082541 30.3541285968019
"IFNAR1" 55.5808140575986 57.2558523493606 55.0474234198986 38.6598268575314 42.612272759042 43.9317130873164
